0.0033333333333333327	0.08333333333333333	1486.0
0.0033333333333333327	0.1	1229.0
0.0033333333333333327	0.125	1036.0
0.0033333333333333327	0.16666666666666666	773.0
0.0033333333333333327	0.25	515.0
0.0033333333333333327	0.5	360.0
0.0033333333333333327	1.0	281.0
0.0033333333333333327	2.0	299.0
0.0033333333333333327	5.0	1896.0
0.006666666666666667	0.08333333333333333	1355.0
0.006666666666666667	0.1	1130.0
0.006666666666666667	0.125	951.0
0.006666666666666667	0.16666666666666666	673.0
0.006666666666666667	0.25	518.0
0.006666666666666667	0.5	311.0
0.006666666666666667	1.0	243.0
0.006666666666666667	2.0	296.0
0.006666666666666667	5.0	1997.0
0.030303030303030307	0.08333333333333333	1347.0
0.030303030303030307	0.1	1079.0
0.030303030303030307	0.125	949.0
0.030303030303030307	0.16666666666666666	756.0
0.030303030303030307	0.25	541.0
0.030303030303030307	0.5	314.0
0.030303030303030307	1.0	261.0
0.030303030303030307	2.0	357.0
0.030303030303030307	5.0	2092.0
0.03448275862068965	0.08333333333333333	1462.0
0.03448275862068965	0.1	1223.0
0.03448275862068965	0.125	928.0
0.03448275862068965	0.16666666666666666	691.0
0.03448275862068965	0.25	503.0
0.03448275862068965	0.5	334.0
0.03448275862068965	1.0	252.0
0.03448275862068965	2.0	339.0
0.03448275862068965	5.0	2305.0
0.04	0.08333333333333333	1397.0
0.04	0.1	1100.0
0.04	0.125	966.0
0.04	0.16666666666666666	777.0
0.04	0.25	502.0
0.04	0.5	351.0
0.04	1.0	259.0
0.04	2.0	345.0
0.04	5.0	2018.0
0.047619047619047616	0.08333333333333333	1506.0
0.047619047619047616	0.1	1212.0
0.047619047619047616	0.125	992.0
0.047619047619047616	0.16666666666666666	780.0
0.047619047619047616	0.25	479.0
0.047619047619047616	0.5	346.0
0.047619047619047616	1.0	276.0
0.047619047619047616	2.0	344.0
0.047619047619047616	5.0	2293.0
0.05882352941176471	0.08333333333333333	1423.0
0.05882352941176471	0.1	1066.0
0.05882352941176471	0.125	949.0
0.05882352941176471	0.16666666666666666	706.0
0.05882352941176471	0.25	589.0
0.05882352941176471	0.5	347.0
0.05882352941176471	1.0	240.0
0.05882352941176471	2.0	379.0
0.05882352941176471	5.0	2262.0
0.07692307692307693	0.08333333333333333	1484.0
0.07692307692307693	0.1	1128.0
0.07692307692307693	0.125	1003.0
0.07692307692307693	0.16666666666666666	796.0
0.07692307692307693	0.25	586.0
0.07692307692307693	0.5	324.0
0.07692307692307693	1.0	304.0
0.07692307692307693	2.0	378.0
0.07692307692307693	5.0	2458.0
0.1111111111111111	0.08333333333333333	1426.0
0.1111111111111111	0.1	1155.0
0.1111111111111111	0.125	975.0
0.1111111111111111	0.16666666666666666	764.0
0.1111111111111111	0.25	545.0
0.1111111111111111	0.5	329.0
0.1111111111111111	1.0	314.0
0.1111111111111111	2.0	376.0
0.1111111111111111	5.0	2398.0
0.2	0.08333333333333333	1347.0
0.2	0.1	1353.0
0.2	0.125	1121.0
0.2	0.16666666666666666	746.0
0.2	0.25	521.0
0.2	0.5	383.0
0.2	1.0	289.0
0.2	2.0	427.0
0.2	5.0	2686.0
0.5	0.08333333333333333	1632.0
0.5	0.1	1190.0
0.5	0.125	1160.0
0.5	0.16666666666666666	870.0
0.5	0.25	622.0
0.5	0.5	524.0
0.5	1.0	493.0
0.5	2.0	1840.0
0.5	5.0	NaN
1.0	0.08333333333333333	1726.0
1.0	0.1	1459.0
1.0	0.125	1201.0
1.0	0.16666666666666666	996.0
1.0	0.25	770.0
1.0	0.5	1005.0
1.0	1.0	NaN
1.0	2.0	NaN
1.0	5.0	NaN
