0.0033333333333333327	0.08333333333333333	227.0
0.0033333333333333327	0.1	205.0
0.0033333333333333327	0.125	136.0
0.0033333333333333327	0.16666666666666666	81.0
0.0033333333333333327	0.25	93.0
0.0033333333333333327	0.5	35.0
0.0033333333333333327	1.0	26.0
0.0033333333333333327	2.0	19.0
0.0033333333333333327	5.0	15.0
0.006666666666666667	0.08333333333333333	274.0
0.006666666666666667	0.1	214.0
0.006666666666666667	0.125	157.0
0.006666666666666667	0.16666666666666666	146.0
0.006666666666666667	0.25	118.0
0.006666666666666667	0.5	65.0
0.006666666666666667	1.0	28.0
0.006666666666666667	2.0	17.0
0.006666666666666667	5.0	7.0
0.030303030303030307	0.08333333333333333	350.0
0.030303030303030307	0.1	187.0
0.030303030303030307	0.125	200.0
0.030303030303030307	0.16666666666666666	150.0
0.030303030303030307	0.25	67.0
0.030303030303030307	0.5	57.0
0.030303030303030307	1.0	37.0
0.030303030303030307	2.0	16.0
0.030303030303030307	5.0	8.0
0.03448275862068965	0.08333333333333333	244.0
0.03448275862068965	0.1	208.0
0.03448275862068965	0.125	257.0
0.03448275862068965	0.16666666666666666	153.0
0.03448275862068965	0.25	69.0
0.03448275862068965	0.5	61.0
0.03448275862068965	1.0	33.0
0.03448275862068965	2.0	21.0
0.03448275862068965	5.0	11.0
0.04	0.08333333333333333	306.0
0.04	0.1	242.0
0.04	0.125	205.0
0.04	0.16666666666666666	171.0
0.04	0.25	79.0
0.04	0.5	56.0
0.04	1.0	30.0
0.04	2.0	18.0
0.04	5.0	12.0
0.047619047619047616	0.08333333333333333	283.0
0.047619047619047616	0.1	202.0
0.047619047619047616	0.125	133.0
0.047619047619047616	0.16666666666666666	126.0
0.047619047619047616	0.25	107.0
0.047619047619047616	0.5	57.0
0.047619047619047616	1.0	30.0
0.047619047619047616	2.0	18.0
0.047619047619047616	5.0	13.0
0.05882352941176471	0.08333333333333333	280.0
0.05882352941176471	0.1	317.0
0.05882352941176471	0.125	101.0
0.05882352941176471	0.16666666666666666	129.0
0.05882352941176471	0.25	116.0
0.05882352941176471	0.5	59.0
0.05882352941176471	1.0	32.0
0.05882352941176471	2.0	23.0
0.05882352941176471	5.0	14.0
0.07692307692307693	0.08333333333333333	295.0
0.07692307692307693	0.1	225.0
0.07692307692307693	0.125	239.0
0.07692307692307693	0.16666666666666666	111.0
0.07692307692307693	0.25	100.0
0.07692307692307693	0.5	75.0
0.07692307692307693	1.0	39.0
0.07692307692307693	2.0	20.0
0.07692307692307693	5.0	5.0
0.1111111111111111	0.08333333333333333	340.0
0.1111111111111111	0.1	283.0
0.1111111111111111	0.125	183.0
0.1111111111111111	0.16666666666666666	195.0
0.1111111111111111	0.25	89.0
0.1111111111111111	0.5	73.0
0.1111111111111111	1.0	67.0
0.1111111111111111	2.0	35.0
0.1111111111111111	5.0	13.0
0.2	0.08333333333333333	248.0
0.2	0.1	253.0
0.2	0.125	271.0
0.2	0.16666666666666666	233.0
0.2	0.25	181.0
0.2	0.5	91.0
0.2	1.0	67.0
0.2	2.0	38.0
0.2	5.0	27.0
0.5	0.08333333333333333	402.0
0.5	0.1	553.0
0.5	0.125	360.0
0.5	0.16666666666666666	257.0
0.5	0.25	297.0
0.5	0.5	132.0
0.5	1.0	261.0
0.5	2.0	143.0
0.5	5.0	64.0
1.0	0.08333333333333333	492.0
1.0	0.1	469.0
1.0	0.125	471.0
1.0	0.16666666666666666	791.0
1.0	0.25	531.0
1.0	0.5	482.0
1.0	1.0	1197.0
1.0	2.0	NaN
1.0	5.0	NaN
