0.0033333333333333327	0.08333333333333333	827.0
0.0033333333333333327	0.1	671.0
0.0033333333333333327	0.125	547.0
0.0033333333333333327	0.16666666666666666	433.0
0.0033333333333333327	0.25	311.0
0.0033333333333333327	0.5	199.0
0.0033333333333333327	1.0	133.0
0.0033333333333333327	2.0	161.0
0.0033333333333333327	5.0	750.0
0.006666666666666667	0.08333333333333333	761.0
0.006666666666666667	0.1	680.0
0.006666666666666667	0.125	560.0
0.006666666666666667	0.16666666666666666	445.0
0.006666666666666667	0.25	315.0
0.006666666666666667	0.5	177.0
0.006666666666666667	1.0	141.0
0.006666666666666667	2.0	156.0
0.006666666666666667	5.0	823.0
0.030303030303030307	0.08333333333333333	809.0
0.030303030303030307	0.1	747.0
0.030303030303030307	0.125	658.0
0.030303030303030307	0.16666666666666666	496.0
0.030303030303030307	0.25	333.0
0.030303030303030307	0.5	186.0
0.030303030303030307	1.0	156.0
0.030303030303030307	2.0	163.0
0.030303030303030307	5.0	821.0
0.03448275862068965	0.08333333333333333	959.0
0.03448275862068965	0.1	693.0
0.03448275862068965	0.125	571.0
0.03448275862068965	0.16666666666666666	451.0
0.03448275862068965	0.25	326.0
0.03448275862068965	0.5	199.0
0.03448275862068965	1.0	147.0
0.03448275862068965	2.0	164.0
0.03448275862068965	5.0	874.0
0.04	0.08333333333333333	832.0
0.04	0.1	733.0
0.04	0.125	586.0
0.04	0.16666666666666666	479.0
0.04	0.25	311.0
0.04	0.5	205.0
0.04	1.0	138.0
0.04	2.0	171.0
0.04	5.0	773.0
0.047619047619047616	0.08333333333333333	838.0
0.047619047619047616	0.1	755.0
0.047619047619047616	0.125	633.0
0.047619047619047616	0.16666666666666666	454.0
0.047619047619047616	0.25	334.0
0.047619047619047616	0.5	205.0
0.047619047619047616	1.0	142.0
0.047619047619047616	2.0	180.0
0.047619047619047616	5.0	856.0
0.05882352941176471	0.08333333333333333	848.0
0.05882352941176471	0.1	710.0
0.05882352941176471	0.125	575.0
0.05882352941176471	0.16666666666666666	471.0
0.05882352941176471	0.25	318.0
0.05882352941176471	0.5	199.0
0.05882352941176471	1.0	168.0
0.05882352941176471	2.0	183.0
0.05882352941176471	5.0	870.0
0.07692307692307693	0.08333333333333333	864.0
0.07692307692307693	0.1	744.0
0.07692307692307693	0.125	626.0
0.07692307692307693	0.16666666666666666	435.0
0.07692307692307693	0.25	364.0
0.07692307692307693	0.5	205.0
0.07692307692307693	1.0	176.0
0.07692307692307693	2.0	184.0
0.07692307692307693	5.0	1059.0
0.1111111111111111	0.08333333333333333	816.0
0.1111111111111111	0.1	770.0
0.1111111111111111	0.125	678.0
0.1111111111111111	0.16666666666666666	518.0
0.1111111111111111	0.25	363.0
0.1111111111111111	0.5	222.0
0.1111111111111111	1.0	184.0
0.1111111111111111	2.0	213.0
0.1111111111111111	5.0	1035.0
0.2	0.08333333333333333	888.0
0.2	0.1	806.0
0.2	0.125	618.0
0.2	0.16666666666666666	559.0
0.2	0.25	395.0
0.2	0.5	267.0
0.2	1.0	233.0
0.2	2.0	294.0
0.2	5.0	1283.0
0.5	0.08333333333333333	1132.0
0.5	0.1	850.0
0.5	0.125	919.0
0.5	0.16666666666666666	668.0
0.5	0.25	598.0
0.5	0.5	437.0
0.5	1.0	433.0
0.5	2.0	586.0
0.5	5.0	2906.0
1.0	0.08333333333333333	1378.0
1.0	0.1	1084.0
1.0	0.125	1000.0
1.0	0.16666666666666666	1003.0
1.0	0.25	940.0
1.0	0.5	1045.0
1.0	1.0	1878.0
1.0	2.0	NaN
1.0	5.0	NaN
