0.0033333333333333327	0.08333333333333333	274.0
0.0033333333333333327	0.1	257.0
0.0033333333333333327	0.125	174.0
0.0033333333333333327	0.16666666666666666	112.0
0.0033333333333333327	0.25	96.0
0.0033333333333333327	0.5	43.0
0.0033333333333333327	1.0	26.0
0.0033333333333333327	2.0	19.0
0.0033333333333333327	5.0	9.0
0.006666666666666667	0.08333333333333333	272.0
0.006666666666666667	0.1	304.0
0.006666666666666667	0.125	163.0
0.006666666666666667	0.16666666666666666	142.0
0.006666666666666667	0.25	82.0
0.006666666666666667	0.5	45.0
0.006666666666666667	1.0	25.0
0.006666666666666667	2.0	18.0
0.006666666666666667	5.0	8.0
0.030303030303030307	0.08333333333333333	221.0
0.030303030303030307	0.1	218.0
0.030303030303030307	0.125	191.0
0.030303030303030307	0.16666666666666666	128.0
0.030303030303030307	0.25	117.0
0.030303030303030307	0.5	50.0
0.030303030303030307	1.0	29.0
0.030303030303030307	2.0	18.0
0.030303030303030307	5.0	11.0
0.03448275862068965	0.08333333333333333	274.0
0.03448275862068965	0.1	227.0
0.03448275862068965	0.125	174.0
0.03448275862068965	0.16666666666666666	128.0
0.03448275862068965	0.25	89.0
0.03448275862068965	0.5	50.0
0.03448275862068965	1.0	33.0
0.03448275862068965	2.0	23.0
0.03448275862068965	5.0	12.0
0.04	0.08333333333333333	262.0
0.04	0.1	222.0
0.04	0.125	187.0
0.04	0.16666666666666666	154.0
0.04	0.25	92.0
0.04	0.5	52.0
0.04	1.0	36.0
0.04	2.0	20.0
0.04	5.0	14.0
0.047619047619047616	0.08333333333333333	356.0
0.047619047619047616	0.1	276.0
0.047619047619047616	0.125	171.0
0.047619047619047616	0.16666666666666666	149.0
0.047619047619047616	0.25	144.0
0.047619047619047616	0.5	58.0
0.047619047619047616	1.0	38.0
0.047619047619047616	2.0	25.0
0.047619047619047616	5.0	10.0
0.05882352941176471	0.08333333333333333	300.0
0.05882352941176471	0.1	267.0
0.05882352941176471	0.125	205.0
0.05882352941176471	0.16666666666666666	165.0
0.05882352941176471	0.25	92.0
0.05882352941176471	0.5	52.0
0.05882352941176471	1.0	47.0
0.05882352941176471	2.0	23.0
0.05882352941176471	5.0	12.0
0.07692307692307693	0.08333333333333333	350.0
0.07692307692307693	0.1	228.0
0.07692307692307693	0.125	198.0
0.07692307692307693	0.16666666666666666	195.0
0.07692307692307693	0.25	107.0
0.07692307692307693	0.5	64.0
0.07692307692307693	1.0	34.0
0.07692307692307693	2.0	23.0
0.07692307692307693	5.0	9.0
0.1111111111111111	0.08333333333333333	269.0
0.1111111111111111	0.1	320.0
0.1111111111111111	0.125	239.0
0.1111111111111111	0.16666666666666666	132.0
0.1111111111111111	0.25	129.0
0.1111111111111111	0.5	83.0
0.1111111111111111	1.0	51.0
0.1111111111111111	2.0	34.0
0.1111111111111111	5.0	13.0
0.2	0.08333333333333333	289.0
0.2	0.1	248.0
0.2	0.125	269.0
0.2	0.16666666666666666	212.0
0.2	0.25	129.0
0.2	0.5	83.0
0.2	1.0	55.0
0.2	2.0	38.0
0.2	5.0	22.0
0.5	0.08333333333333333	411.0
0.5	0.1	401.0
0.5	0.125	391.0
0.5	0.16666666666666666	282.0
0.5	0.25	262.0
0.5	0.5	207.0
0.5	1.0	185.0
0.5	2.0	143.0
0.5	5.0	35.0
1.0	0.08333333333333333	758.0
1.0	0.1	605.0
1.0	0.125	695.0
1.0	0.16666666666666666	452.0
1.0	0.25	694.0
1.0	0.5	605.0
1.0	1.0	1239.0
1.0	2.0	NaN
1.0	5.0	NaN
