0.0033333333333333327	0.08333333333333333	274	9	0	0.84
0.0033333333333333327	0.1	257	9	0	0.93
0.0033333333333333327	0.125	174	9	0	0.79
0.0033333333333333327	0.16666666666666666	112	9	0	0.77
0.0033333333333333327	0.25	96	9	0	0.89
0.0033333333333333327	0.5	43	9	0	0.9
0.0033333333333333327	1.0	26	9	0	0.87
0.0033333333333333327	2.0	19	9	0	0.95
0.0033333333333333327	5.0	9	9	0	0.92
0.006666666666666667	0.08333333333333333	272	9	0	0.93
0.006666666666666667	0.1	304	9	0	0.92
0.006666666666666667	0.125	163	9	0	0.79
0.006666666666666667	0.16666666666666666	142	9	0	0.85
0.006666666666666667	0.25	82	9	0	0.8
0.006666666666666667	0.5	45	9	0	0.82
0.006666666666666667	1.0	25	9	0	0.8
0.006666666666666667	2.0	18	9	0	0.94
0.006666666666666667	5.0	8	9	0	0.77
0.030303030303030307	0.08333333333333333	221	9	0	0.76
0.030303030303030307	0.1	218	9	0	0.86
0.030303030303030307	0.125	191	9	0	0.86
0.030303030303030307	0.16666666666666666	128	9	0	0.83
0.030303030303030307	0.25	117	9	0	0.88
0.030303030303030307	0.5	50	9	0	0.83
0.030303030303030307	1.0	29	9	0	0.86
0.030303030303030307	2.0	18	9	0	0.92
0.030303030303030307	5.0	11	9	0	0.9
0.03448275862068965	0.08333333333333333	274	9	0	0.83
0.03448275862068965	0.1	227	9	0	0.83
0.03448275862068965	0.125	174	9	0	0.85
0.03448275862068965	0.16666666666666666	128	9	0	0.8
0.03448275862068965	0.25	89	9	0	0.81
0.03448275862068965	0.5	50	9	0	0.86
0.03448275862068965	1.0	33	9	0	0.88
0.03448275862068965	2.0	23	9	0	0.93
0.03448275862068965	5.0	12	9	0	0.91
0.04	0.08333333333333333	262	9	0	0.84
0.04	0.1	222	9	0	0.77
0.04	0.125	187	9	0	0.89
0.04	0.16666666666666666	154	9	0	0.77
0.04	0.25	92	9	0	0.83
0.04	0.5	52	9	0	0.8
0.04	1.0	36	9	0	0.86
0.04	2.0	20	9	0	0.89
0.04	5.0	14	9	0	0.94
0.047619047619047616	0.08333333333333333	356	9	0	0.89
0.047619047619047616	0.1	276	9	0	0.91
0.047619047619047616	0.125	171	9	0	0.79
0.047619047619047616	0.16666666666666666	149	9	0	0.91
0.047619047619047616	0.25	144	9	0	0.96
0.047619047619047616	0.5	58	9	0	0.79
0.047619047619047616	1.0	38	9	0	0.88
0.047619047619047616	2.0	25	9	0	0.92
0.047619047619047616	5.0	10	9	0	0.86
0.05882352941176471	0.08333333333333333	300	9	0	0.89
0.05882352941176471	0.1	267	9	0	0.87
0.05882352941176471	0.125	205	9	0	0.85
0.05882352941176471	0.16666666666666666	165	9	0	0.86
0.05882352941176471	0.25	92	9	0	0.83
0.05882352941176471	0.5	52	9	0	0.87
0.05882352941176471	1.0	47	9	0	0.89
0.05882352941176471	2.0	23	9	0	0.91
0.05882352941176471	5.0	12	9	0	0.88
0.07692307692307693	0.08333333333333333	350	9	0	0.87
0.07692307692307693	0.1	228	9	0	0.84
0.07692307692307693	0.125	198	9	0	0.85
0.07692307692307693	0.16666666666666666	195	9	0	0.94
0.07692307692307693	0.25	107	9	0	0.85
0.07692307692307693	0.5	64	9	0	0.74
0.07692307692307693	1.0	34	9	0	0.87
0.07692307692307693	2.0	23	9	0	0.89
0.07692307692307693	5.0	9	9	0	0.74
0.1111111111111111	0.08333333333333333	269	9	0	0.86
0.1111111111111111	0.1	320	9	0	0.87
0.1111111111111111	0.125	239	9	0	0.91
0.1111111111111111	0.16666666666666666	132	9	0	0.77
0.1111111111111111	0.25	129	9	0	0.85
0.1111111111111111	0.5	83	9	0	0.9
0.1111111111111111	1.0	51	9	0	0.88
0.1111111111111111	2.0	34	9	0	0.94
0.1111111111111111	5.0	13	9	0	0.8
0.2	0.08333333333333333	289	9	0	0.8
0.2	0.1	248	9	0	0.88
0.2	0.125	269	9	0	0.79
0.2	0.16666666666666666	212	9	0	0.95
0.2	0.25	129	9	0	0.85
0.2	0.5	83	9	0	0.88
0.2	1.0	55	9	0	0.82
0.2	2.0	38	9	0	0.92
0.2	5.0	22	9	0	0.93
0.5	0.08333333333333333	411	9	0	0.89
0.5	0.1	401	9	0	0.79
0.5	0.125	391	9	0	0.89
0.5	0.16666666666666666	282	9	0	0.85
0.5	0.25	262	9	0	0.9
0.5	0.5	207	9	0	0.86
0.5	1.0	185	9	0	0.94
0.5	2.0	143	9	0	0.94
0.5	5.0	35	9	0	0.76
1.0	0.08333333333333333	758	9	0	0.88
1.0	0.1	605	9	0	0.83
1.0	0.125	695	9	0	0.97
1.0	0.16666666666666666	452	9	0	0.79
1.0	0.25	694	9	0	0.91
1.0	0.5	605	9	0	0.85
1.0	1.0	1239	9	0	0.82
